State Code,County Code,Parameter Code,POC,Latitude,Longitude,Parameter Name,Sample Duration,Pollutant Standard,Year,Units of Measure,Observation Count,Observation Percent,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Certification Indicator,Num Obs Below MDL,State Name,County Name,City Name
6.0,3.0,44201.0,1.0,30.497478,-87.880258,Ozone,1 HOUR,Ozone 1-hour 1979,2024.0,Parts per million,708.0,13.0,31.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,44201.0,1.0,30.497478,-87.880258,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2024.0,Parts per million,734.0,13.0,31.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,44201.0,1.0,30.497478,-87.880258,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2024.0,Parts per million,734.0,13.0,31.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,44201.0,1.0,30.497478,-87.880258,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2024.0,Parts per million,520.0,12.0,30.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,88101.0,3.0,30.497478,-87.880258,PM2.5 - Local Conditions,1 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),2613.0,30.0,112.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,88101.0,3.0,30.497478,-87.880258,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),107.0,29.0,107.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,88101.0,3.0,30.497478,-87.880258,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,2024.0,Micrograms/cubic meter (LC),107.0,29.0,107.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,88101.0,3.0,30.497478,-87.880258,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,2024.0,Micrograms/cubic meter (LC),107.0,29.0,107.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,88101.0,3.0,30.497478,-87.880258,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,2024.0,Micrograms/cubic meter (LC),107.0,29.0,107.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,88101.0,3.0,30.497478,-87.880258,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 1997,2024.0,Micrograms/cubic meter (LC),107.0,29.0,107.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,88101.0,3.0,30.497478,-87.880258,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,2024.0,Micrograms/cubic meter (LC),107.0,29.0,107.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,88101.0,3.0,30.497478,-87.880258,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2024.0,Micrograms/cubic meter (LC),107.0,29.0,107.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,3.0,88101.0,3.0,30.497478,-87.880258,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2024,2024.0,Micrograms/cubic meter (LC),107.0,29.0,107.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Baldwin,Fairhope
6.0,27.0,88101.0,3.0,33.284928,-85.803608,PM2.5 - Local Conditions,1 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),2885.0,33.0,121.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Clay,Ashland
6.0,27.0,88101.0,3.0,33.284928,-85.803608,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),121.0,33.0,121.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Clay,Ashland
6.0,27.0,88101.0,3.0,33.284928,-85.803608,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,2024.0,Micrograms/cubic meter (LC),121.0,33.0,121.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Clay,Ashland
6.0,27.0,88101.0,3.0,33.284928,-85.803608,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,2024.0,Micrograms/cubic meter (LC),121.0,33.0,121.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Clay,Ashland
6.0,27.0,88101.0,3.0,33.284928,-85.803608,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,2024.0,Micrograms/cubic meter (LC),121.0,33.0,121.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Clay,Ashland
6.0,27.0,88101.0,3.0,33.284928,-85.803608,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 1997,2024.0,Micrograms/cubic meter (LC),121.0,33.0,121.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Clay,Ashland
6.0,27.0,88101.0,3.0,33.284928,-85.803608,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,2024.0,Micrograms/cubic meter (LC),121.0,33.0,121.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Clay,Ashland
6.0,27.0,88101.0,3.0,33.284928,-85.803608,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2024.0,Micrograms/cubic meter (LC),121.0,33.0,121.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Clay,Ashland
6.0,27.0,88101.0,3.0,33.284928,-85.803608,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2024,2024.0,Micrograms/cubic meter (LC),121.0,33.0,121.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Clay,Ashland
6.0,49.0,88101.0,3.0,34.288567,-85.969858,PM2.5 - Local Conditions,1 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),2675.0,30.0,113.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,88101.0,3.0,34.288567,-85.969858,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),112.0,31.0,112.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,88101.0,3.0,34.288567,-85.969858,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,2024.0,Micrograms/cubic meter (LC),112.0,31.0,112.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,88101.0,3.0,34.288567,-85.969858,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,2024.0,Micrograms/cubic meter (LC),112.0,31.0,112.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,88101.0,3.0,34.288567,-85.969858,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,2024.0,Micrograms/cubic meter (LC),112.0,31.0,112.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,88101.0,3.0,34.288567,-85.969858,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 1997,2024.0,Micrograms/cubic meter (LC),112.0,31.0,112.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,88101.0,3.0,34.288567,-85.969858,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,2024.0,Micrograms/cubic meter (LC),112.0,31.0,112.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,88101.0,3.0,34.288567,-85.969858,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2024.0,Micrograms/cubic meter (LC),112.0,31.0,112.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,88101.0,3.0,34.288567,-85.969858,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2024,2024.0,Micrograms/cubic meter (LC),112.0,31.0,112.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,44201.0,1.0,34.289001,-85.970065,Ozone,1 HOUR,Ozone 1-hour 1979,2024.0,Parts per million,3457.0,38.0,92.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,44201.0,1.0,34.289001,-85.970065,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2024.0,Parts per million,3621.0,38.0,92.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,44201.0,1.0,34.289001,-85.970065,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2024.0,Parts per million,3621.0,38.0,92.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,49.0,44201.0,1.0,34.289001,-85.970065,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2024.0,Parts per million,2564.0,37.0,91.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,DeKalb,Crossville
6.0,51.0,44201.0,1.0,32.53568,-86.255193,Ozone,1 HOUR,Ozone 1-hour 1979,2024.0,Parts per million,636.0,11.0,28.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Elmore,Wetumpka
6.0,51.0,44201.0,1.0,32.53568,-86.255193,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2024.0,Parts per million,650.0,11.0,26.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Elmore,Wetumpka
6.0,51.0,44201.0,1.0,32.53568,-86.255193,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2024.0,Parts per million,650.0,11.0,26.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Elmore,Wetumpka
6.0,51.0,44201.0,1.0,32.53568,-86.255193,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2024.0,Parts per million,467.0,11.0,27.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Elmore,Wetumpka
6.0,53.0,61103.0,1.0,31.0921,-87.5435,Wind Speed - Resultant,1 HOUR,PM25 24-hour 1997,2024.0,Knots,4368.0,50.0,182.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Escambia,Phoenix
6.0,53.0,61104.0,1.0,31.0921,-87.5435,Wind Direction - Resultant,1 HOUR,PM25 24-hour 1997,2024.0,Degrees Compass,4368.0,50.0,182.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Escambia,Phoenix
6.0,53.0,62101.0,1.0,31.0921,-87.5435,Outdoor Temperature,1 HOUR,PM25 24-hour 1997,2024.0,Degrees Fahrenheit,4368.0,50.0,182.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Escambia,Phoenix
6.0,53.0,62201.0,1.0,31.0921,-87.5435,Relative Humidity ,1 HOUR,PM25 24-hour 1997,2024.0,Percent relative humidity,4368.0,50.0,182.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Escambia,Phoenix
6.0,53.0,63301.0,1.0,31.0921,-87.5435,Solar radiation,1 HOUR,PM25 24-hour 1997,2024.0,Langleys/minute,4367.0,50.0,182.0,366.0,0.0,1.0,Certification not required,0.0,Alabama,Escambia,Phoenix
6.0,53.0,64101.0,1.0,31.0921,-87.5435,Barometric pressure,1 HOUR,PM25 24-hour 1997,2024.0,Millibars,4368.0,50.0,182.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Escambia,Phoenix
6.0,53.0,65102.0,1.0,31.0921,-87.5435,Rain/melt precipitation,1 HOUR,PM25 24-hour 1997,2024.0,Inches (rainfall),4368.0,50.0,182.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Escambia,Phoenix
6.0,55.0,44201.0,1.0,33.98821,-85.992556,Ozone,1 HOUR,Ozone 1-hour 1979,2024.0,Parts per million,527.0,9.0,23.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,44201.0,1.0,33.98821,-85.992556,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2024.0,Parts per million,548.0,9.0,23.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,44201.0,1.0,33.98821,-85.992556,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2024.0,Parts per million,548.0,9.0,23.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,44201.0,1.0,33.98821,-85.992556,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2024.0,Parts per million,387.0,9.0,22.0,245.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,88101.0,3.0,33.98821,-85.992556,PM2.5 - Local Conditions,1 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),2877.0,33.0,121.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,88101.0,3.0,33.98821,-85.992556,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),120.0,33.0,120.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,88101.0,3.0,33.98821,-85.992556,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,2024.0,Micrograms/cubic meter (LC),120.0,33.0,120.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,88101.0,3.0,33.98821,-85.992556,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,2024.0,Micrograms/cubic meter (LC),120.0,33.0,120.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,88101.0,3.0,33.98821,-85.992556,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,2024.0,Micrograms/cubic meter (LC),120.0,33.0,120.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,88101.0,3.0,33.98821,-85.992556,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 1997,2024.0,Micrograms/cubic meter (LC),120.0,33.0,120.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,88101.0,3.0,33.98821,-85.992556,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,2024.0,Micrograms/cubic meter (LC),120.0,33.0,120.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,88101.0,3.0,33.98821,-85.992556,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2024.0,Micrograms/cubic meter (LC),120.0,33.0,120.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,55.0,88101.0,3.0,33.98821,-85.992556,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2024,2024.0,Micrograms/cubic meter (LC),120.0,33.0,120.0,366.0,0.0,0.0,Certification not required,0.0,Alabama,Etowah,Gadsden
6.0,73.0,63102.0,5.0,33.553056,-86.815,Light Absorption Coeffiecient,24 HOUR,PM25 24-hour 1997,2024.0,Inverse 100 Megameters,20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68102.0,1.0,33.553056,-86.815,Sample Volume,24 HOUR,PM25 24-hour 1997,2024.0,Cubic meter,18.0,30.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68105.0,1.0,33.553056,-86.815,Average Ambient Temperature,24 HOUR,PM25 24-hour 1997,2024.0,Degrees Centigrade,18.0,30.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68105.0,5.0,33.553056,-86.815,Average Ambient Temperature,24 HOUR,PM25 24-hour 1997,2024.0,Degrees Centigrade,20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68108.0,1.0,33.553056,-86.815,Average Ambient Pressure,24 HOUR,PM25 24-hour 1997,2024.0,Millimeters (mercury),18.0,30.0,10.0,61.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68108.0,5.0,33.553056,-86.815,Average Ambient Pressure,24 HOUR,PM25 24-hour 1997,2024.0,Millimeters (mercury),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68111.0,5.0,33.553056,-86.815,Sample Flow Rate CV - Teflon Filter,24 HOUR,PM25 24-hour 1997,2024.0,Percent,20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68112.0,5.0,33.553056,-86.815,Sample Flow Rate CV - Nylon Filter,24 HOUR,PM25 24-hour 1997,2024.0,Percent,20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68113.0,5.0,33.553056,-86.815,Sample Flow Rate CV - Quartz Filter,24 HOUR,PM25 24-hour 1997,2024.0,Percent,5.0,4.0,5.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68114.0,5.0,33.553056,-86.815,Sample Volume - Teflon Filter,24 HOUR,PM25 24-hour 1997,2024.0,Cubic meter,20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68115.0,5.0,33.553056,-86.815,Sample Volume - Nylon Filter,24 HOUR,PM25 24-hour 1997,2024.0,Cubic meter,20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68116.0,5.0,33.553056,-86.815,Sample Volume - Quartz Filter,24 HOUR,PM25 24-hour 1997,2024.0,Cubic meter,5.0,4.0,5.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68117.0,5.0,33.553056,-86.815,Average Ambient Temperature for URG3000N,24 HOUR,PM25 24-hour 1997,2024.0,Degrees Centigrade,5.0,4.0,5.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,68118.0,5.0,33.553056,-86.815,Average Ambient Pressure for URG3000N,24 HOUR,PM25 24-hour 1997,2024.0,Millimeters (mercury),5.0,4.0,5.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.553056,-86.815,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.553056,-86.815,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.553056,-86.815,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.553056,-86.815,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.553056,-86.815,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.553056,-86.815,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.553056,-86.815,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88101.0,1.0,33.553056,-86.815,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,2024.0,Micrograms/cubic meter (LC),18.0,15.0,18.0,122.0,0.0,4.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88102.0,5.0,33.553056,-86.815,Antimony PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88103.0,5.0,33.553056,-86.815,Arsenic PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88104.0,5.0,33.553056,-86.815,Aluminum PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88107.0,5.0,33.553056,-86.815,Barium PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88109.0,5.0,33.553056,-86.815,Bromine PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88110.0,5.0,33.553056,-86.815,Cadmium PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88111.0,5.0,33.553056,-86.815,Calcium PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88112.0,5.0,33.553056,-86.815,Chromium PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),19.0,16.0,19.0,122.0,0.0,1.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88113.0,5.0,33.553056,-86.815,Cobalt PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),19.0,16.0,19.0,122.0,0.0,1.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88114.0,5.0,33.553056,-86.815,Copper PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),19.0,16.0,19.0,122.0,0.0,1.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88115.0,5.0,33.553056,-86.815,Chlorine PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88117.0,5.0,33.553056,-86.815,Cerium PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88118.0,5.0,33.553056,-86.815,Cesium PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88126.0,5.0,33.553056,-86.815,Iron PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),19.0,16.0,19.0,122.0,0.0,1.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88128.0,5.0,33.553056,-86.815,Lead PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88131.0,5.0,33.553056,-86.815,Indium PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88132.0,5.0,33.553056,-86.815,Manganese PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88136.0,5.0,33.553056,-86.815,Nickel PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),19.0,16.0,19.0,122.0,0.0,1.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88140.0,5.0,33.553056,-86.815,Magnesium PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88152.0,5.0,33.553056,-86.815,Phosphorus PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88154.0,5.0,33.553056,-86.815,Selenium PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88160.0,5.0,33.553056,-86.815,Tin PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88161.0,5.0,33.553056,-86.815,Titanium PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88164.0,5.0,33.553056,-86.815,Vanadium PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88165.0,5.0,33.553056,-86.815,Silicon PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
6.0,73.0,88166.0,5.0,33.553056,-86.815,Silver PM2.5 LC,24 HOUR,PM25 24-hour 1997,2024.0,Micrograms/cubic meter (LC),20.0,16.0,20.0,122.0,0.0,0.0,Certification not required,0.0,Alabama,Jefferson,Birmingham
